k_id	gene_id	Path
K08331	UNI1013	ko04138
K08331	UNI1013	ko05022
K08331	UNI1013	ko04211
K08331	UNI1013	ko04136
K08331	UNI1013	ko05014
K08331	OCG02466	ko04140
K08331	OCG02466	ko05016
K08331	OCG02466	ko05017
K08331	OCG02466	ko05010
K08331	OCG02466	ko04138
K08331	OCG02466	ko05022
K08331	OCG02466	ko04211
K08331	OCG02466	ko04136
K08331	OCG02466	ko05014
K08331	OCG08343	ko04140
K08331	OCG08343	ko05016
K08331	OCG08343	ko05017
K08331	OCG08343	ko05010
K08331	OCG08343	ko04138
K08331	OCG08343	ko05022
K08331	OCG08343	ko04211
K08331	OCG08343	ko04136
K08331	OCG08343	ko05014
K08331	OCG10576	ko04140
K08331	OCG10576	ko05016
K08331	OCG10576	ko05017
K08331	OCG10576	ko05010
K08331	OCG10576	ko04138
K08331	OCG10576	ko05022
K08331	OCG10576	ko04211
K08331	OCG10576	ko04136
K08331	OCG10576	ko05014
K08333	OCG03412	ko05131
K08333	OCG03412	ko04138
K08333	OCG03412	ko04140
K08333	OCG03412	ko05010
K08333	OCG03412	ko05017
K08333	OCG03412	ko05016
K08333	OCG03412	ko04371
K08333	OCG03412	ko04136
K08333	OCG03412	ko05014
K08333	OCG03412	ko05022
K08333	OCG09563	ko05131
K08333	OCG09563	ko04138
K08333	OCG09563	ko04140
K08333	OCG09563	ko05010
K08333	OCG09563	ko05017
K08333	OCG09563	ko05016
K08333	OCG09563	ko04371
K08333	OCG09563	ko04136
K08333	OCG09563	ko05014
K08333	OCG09563	ko05022
K08334	UNI4209	ko04136
K08334	UNI4209	ko04371
K08334	UNI4209	ko04140
K08334	UNI4209	ko05010
K08334	UNI4209	ko05016
K08334	UNI4209	ko04138
K08334	UNI4209	ko05022
K08334	UNI4209	ko05017
K08334	UNI4209	ko04215
K08334	UNI4209	ko05131
K08334	UNI4209	ko04137
K08334	UNI4209	ko05167
K08334	UNI4209	ko05014
K08334	UNI0362	ko04136
K08334	UNI0362	ko04371
K08334	UNI0362	ko04140
K08334	UNI0362	ko05010
K08334	UNI0362	ko05016
K08334	UNI0362	ko04138
K08334	UNI0362	ko05022
K08334	UNI0362	ko05017
K08334	UNI0362	ko04215
K08334	UNI0362	ko05131
K08334	UNI0362	ko04137
K08334	UNI0362	ko05167
K08334	UNI0362	ko05014
K08334	OCG07875	ko04136
K08334	OCG07875	ko04371
K08334	OCG07875	ko04140
K08334	OCG07875	ko05010
K08334	OCG07875	ko05016
K08334	OCG07875	ko04138
K08334	OCG07875	ko05022
K08334	OCG07875	ko05017
K08334	OCG07875	ko04215
K08334	OCG07875	ko05131
K08334	OCG07875	ko04137
K08334	OCG07875	ko05167
K08334	OCG07875	ko05014
K08334	OCG03755	ko04136
K08334	OCG03755	ko04371
K08334	OCG03755	ko04140
K08334	OCG03755	ko05010
K08334	OCG03755	ko05016
K08334	OCG03755	ko04138
K08334	OCG03755	ko05022
K08334	OCG03755	ko05017
K08334	OCG03755	ko04215
K08334	OCG03755	ko05131
K08334	OCG03755	ko04137
K08334	OCG03755	ko05167
K08334	OCG03755	ko05014
K08336	UNI6044	ko04621
K08336	UNI6044	ko05131
K08336	UNI6044	ko04622
K08336	UNI6044	ko04136
K08336	UNI6044	ko04140
K08336	UNI6044	ko04068
K08336	UNI6044	ko04138
K08336	OCG02383	ko04621
K08336	OCG02383	ko05131
K08336	OCG02383	ko04622
K08336	OCG02383	ko04136
K08336	OCG02383	ko04140
K08336	OCG02383	ko04068
K08336	OCG02383	ko04138
K08337	UNI4022	ko04216
K08337	UNI4022	ko04138
K08337	UNI4022	ko04613
K08337	UNI4022	ko04136
K08337	UNI4022	ko04140
K08337	OCG01404	ko04216
K08337	OCG01404	ko04138
K08337	OCG01404	ko04613
K08337	OCG01404	ko04136
K08337	OCG01404	ko04140
K08337	UNI6703	ko04216
K08337	UNI6703	ko04138
K08337	UNI6703	ko04613
K08337	UNI6703	ko04136
K08337	UNI6703	ko04140
K08339	UNI6589	ko04216
K08339	UNI6589	ko04213
K08339	UNI6589	ko04136
K08339	UNI6589	ko04622
K08339	UNI6589	ko04137
K08339	UNI6589	ko04211
K08339	UNI6589	ko04140
K08339	UNI6589	ko05131
K08339	UNI6589	ko04621
K08339	UNI6589	ko04138
K08339	OCG02459	ko04216
K08339	OCG02459	ko04213
K08339	OCG02459	ko04136
K08339	OCG02459	ko04622
K08339	OCG02459	ko04137
K08339	OCG02459	ko04211
K08339	OCG02459	ko04140
K08339	OCG02459	ko05131
K08339	OCG02459	ko04621
K08339	OCG02459	ko04138
K08341	OCG07685	ko04137
K08341	OCG07685	ko04621
K08341	OCG07685	ko04140
K08341	OCG07685	ko04139
K08341	OCG07685	ko04727
K08341	OCG07685	ko04068
K08341	OCG07685	ko04212
K08341	OCG07685	ko04138
K08341	OCG07685	ko04136
K08341	OCG01443	ko04137
K08341	OCG01443	ko04621
K08341	OCG01443	ko04140
K08341	OCG01443	ko04139
K08341	OCG01443	ko04727
K08341	OCG01443	ko04068
K08341	OCG01443	ko04212
K08341	OCG01443	ko04138
K08341	OCG01443	ko04136
K08342	OCG09605	ko04136
K08342	OCG09605	ko04138
K08342	OCG09605	ko04140
K08342	UNI5476	ko04136
K08342	UNI5476	ko04138
K08342	UNI5476	ko04140
K08342	UNI3678	ko04136
K08342	UNI3678	ko04138
K08342	UNI3678	ko04140
K08342	UNI2466	ko04136
K08342	UNI2466	ko04138
K08342	UNI2466	ko04140
K08342	UNI3204	ko04136
K08342	UNI3204	ko04138
K08342	UNI3204	ko04140
K08342	OCG01879	ko04136
K08342	OCG01879	ko04138
K08342	OCG01879	ko04140
K08343	UNI3459	ko05167
K08343	UNI3459	ko04138
K08343	UNI3459	ko04140
K08343	UNI3459	ko04136
K08343	OCG01774	ko05167
K08343	OCG01774	ko04138
K08343	OCG01774	ko04140
K08343	OCG01774	ko04136
K08486	OCG02260	ko04130
K08486	OCG02260	ko04721
K08486	OCG08021	ko04130
K08486	OCG08021	ko04721
K08489	OCG08545	ko04130
K08489	OCG03250	ko04130
K08489	OCG03988	ko04130
K08490	OCG00851	ko04130
K08490	OCG00917	ko04130
K08492	OCG01868	ko04145
K08492	OCG01868	ko04130
K08492	OCG07145	ko04145
K08492	OCG07145	ko04130
K08493	UNI1195	ko04130
K08493	UNI1195	ko04138
K08493	OCG01468	ko04130
K08493	OCG01468	ko04138
K08495	OCG07059	ko04130
K08495	OCG02164	ko04130
K08496	OCG06924	ko04130
K08496	OCG03634	ko04130
K08497	UNI2974	ko04130
K08497	OCG02817	ko04130
K08497	UNI1270	ko04130
K08499	OCG01889	ko04130
K08502	OCG07787	ko04138
K08502	OCG07787	ko04130
K08502	OCG02065	ko04138
K08502	OCG02065	ko04130
K08504	OCG07669	ko04130
K08504	OCG02262	ko04130
K08505	OCG05768	ko04130
K08507	OCG09527	ko04130
K08507	OCG04849	ko04130
K08507	OCG06165	ko04130
K08513	OCG00473	ko04130
K08516	UNI6696	ko04138
K08516	UNI6696	ko04130
K08516	OCG01002	ko04138
K08516	OCG01002	ko04130
K08517	UNI3832	ko04130
K08517	UNI3832	ko04145
K08517	UNI3832	ko05134
K08517	OCG03906	ko04130
K08517	OCG03906	ko04145
K08517	OCG03906	ko05134
K08517	OCG02870	ko04130
K08517	OCG02870	ko04145
K08517	OCG02870	ko05134
K08658	OCG01398	ko00900
K08658	OCG01398	ko01110
K08681	OCG02688	ko00750
K08681	OCG02688	ko01240
K08681	OCG02688	ko01100
K08681	OCG02106	ko00750
K08681	OCG02106	ko01240
K08681	OCG02106	ko01100
K08711	UNI0720	ko02010
K08711	UNI6308	ko02010
K08711	UNI2411	ko02010
K08711	UNI6092	ko02010
K08711	UNI0833	ko02010
K08711	UNI3304	ko02010
K08711	OCG00001	ko02010
K08711	OCG00092	ko02010
K08711	OCG08145	ko02010
K08711	UNI3003	ko02010
K08734	OCG02769	ko05200
K08734	OCG02769	ko05210
K08734	OCG02769	ko03460
K08734	OCG02769	ko05226
K08734	OCG02769	ko03430
K08734	OCG02769	ko05213
K08734	OCG02769	ko01524
K08734	OCG02768	ko05200
K08734	OCG02768	ko05210
K08734	OCG02768	ko03460
K08734	OCG02768	ko05226
K08734	OCG02768	ko03430
K08734	OCG02768	ko05213
K08734	OCG02768	ko01524
K08735	OCG00884	ko03430
K08735	OCG00884	ko05200
K08735	OCG00884	ko05210
K08735	OCG00884	ko01524
K08736	OCG00388	ko01524
K08736	OCG00388	ko05210
K08736	OCG00388	ko05200
K08736	OCG00388	ko03430
K08737	OCG01591	ko05210
K08737	OCG01591	ko05200
K08737	OCG01591	ko03430
K08737	OCG01591	ko01524
K08738	OCG00189	ko05164
K08738	OCG00189	ko05016
K08738	OCG00189	ko04214
K08738	OCG00189	ko05170
K08738	OCG00189	ko02020
K08738	OCG00189	ko05145
K08738	OCG00189	ko05130
K08738	OCG00189	ko04932
K08738	OCG00189	ko05417
K08738	OCG00189	ko05014
K08738	OCG00189	ko04115
K08738	OCG00189	ko05132
K08738	OCG00189	ko00190
K08738	OCG00189	ko05134
K08738	OCG00189	ko05012
K08738	OCG00189	ko05210
K08738	OCG00189	ko05163
K08738	OCG00189	ko05167
K08738	OCG00189	ko04215
K08738	OCG00189	ko05169
K08738	OCG00189	ko01100
K08738	OCG00189	ko05017
K08738	OCG00189	ko05200
K08738	OCG00189	ko05160
K08738	OCG00189	ko05020
K08738	OCG00189	ko05152
K08738	OCG00189	ko05168
K08738	OCG00189	ko04210
K08738	OCG00189	ko05161
K08738	OCG00189	ko05162
K08738	OCG00189	ko05416
K08738	OCG00189	ko05131
K08738	OCG00189	ko05010
K08738	OCG00189	ko05022
K08738	OCG00189	ko05222
K08738	OCG00189	ko01524
K08739	OCG06564	ko03430
K08739	UNI0026	ko03430
K08744	OCG01712	ko01100
K08744	OCG01712	ko00564
K08744	OCG00752	ko01100
K08744	OCG00752	ko00564
K08762	OCG03904	ko03320
K08770	OCG08027	ko05022
K08770	OCG08027	ko03320
K08770	OCG08027	ko04137
K08770	OCG08027	ko05167
K08770	OCG08027	ko05131
K08770	OCG08027	ko04120
K08770	OCG08027	ko05012
K08775	OCG08537	ko05224
K08775	OCG08537	ko03440
K08775	OCG08537	ko05212
K08775	OCG08537	ko03460
K08775	OCG08537	ko05200
K08794	OCG07324	ko04921
K08794	OCG07324	ko04925
K08794	OCG07324	ko05214
K08794	OCG07324	ko04020
K08852	OCG00829	ko05022
K08852	OCG00829	ko05016
K08852	OCG00829	ko04141
K08852	OCG00829	ko05012
K08852	OCG00829	ko05017
K08852	OCG00829	ko05417
K08852	OCG00829	ko04932
K08852	OCG00829	ko05010
K08852	OCG00829	ko04140
K08852	OCG00829	ko05014
K08852	OCG00829	ko04210
K08866	OCG00835	ko04111
K08866	OCG00835	ko04110
K08866	OCG03525	ko04111
K08866	OCG03525	ko04110
K08866	OCG08735	ko04111
K08866	OCG08735	ko04110
K08874	UNI2262	ko05166
K08874	OCG01715	ko05166
K08874	UNI2618	ko05166
K08955	OCG02175	ko04139
K08956	OCG00021	ko05017
K08963	OCG02966	ko00270
K08963	OCG02966	ko01100
K08964	OCG02821	ko01100
K08964	OCG02821	ko00270
K08966	OCG01547	ko00270
K08966	OCG01547	ko01100
K08966	OCG11098	ko00270
K08966	OCG11098	ko01100
K08967	OCG03437	ko01100
K08967	OCG03437	ko00270
K08968	OCG06483	ko01100
K08968	OCG06483	ko00270
K08968	OCG03757	ko01100
K08968	OCG03757	ko00270
K08991	OCG08246	ko03440
K08991	OCG08246	ko03460
K08991	OCG02398	ko03440
K08991	OCG02398	ko03460
K09008	OCG08271	ko04714
K09008	OCG02682	ko04714
K09051	OCG08157	ko04011
K09051	OCG05489	ko04011
K09051	OCG04865	ko04011
K09051	OCG11054	ko04011
K09175	OCG01986	ko04111
K09235	OCG05540	ko04113
K09235	OCG10773	ko04113
K09235	OCG06426	ko04113
K09243	OCG04527	ko04139
K09243	OCG04527	ko04113
K09243	OCG04527	ko04138
K09243	OCG11561	ko04139
K09243	OCG11561	ko04113
K09243	OCG11561	ko04138
K09243	OCG05524	ko04139
K09243	OCG05524	ko04113
K09243	OCG05524	ko04138
K09243	OCG06007	ko04139
K09243	OCG06007	ko04113
K09243	OCG06007	ko04138
K09265	UNI0009	ko04011
K09265	OCG02505	ko04011
K09265	UNI3613	ko04011
K09291	OCG03741	ko05216
K09291	OCG03741	ko05200
K09291	OCG03741	ko03013
K09291	OCG03741	ko05014
K09291	OCG08970	ko05216
K09291	OCG08970	ko05200
K09291	OCG08970	ko03013
K09291	OCG08970	ko05014
K09291	UNI1245	ko05216
K09291	UNI1245	ko05200
K09291	UNI1245	ko03013
K09291	UNI1245	ko05014
K09359	OCG06715	ko04113
K09448	OCG03292	ko04390
K09448	OCG03292	ko04392
K09448	OCG03292	ko04391
K09448	OCG03292	ko04011
K09448	OCG07011	ko04390
K09448	OCG07011	ko04392
K09448	OCG07011	ko04391
K09448	OCG07011	ko04011
K09464	OCG02340	ko04138
K09468	OCG05561	ko04113
K09468	OCG05561	ko04011
K09468	OCG05561	ko04138
K09468	OCG05561	ko04213
K09468	OCG04803	ko04113
K09468	OCG04803	ko04011
K09468	OCG04803	ko04138
K09468	OCG04803	ko04213
K09478	OCG08234	ko00071
K09478	OCG08234	ko01110
K09478	OCG08234	ko01212
K09478	OCG08234	ko01100
K09478	OCG08234	ko00280
K09478	UNI2439	ko00071
K09478	UNI2439	ko01110
K09478	UNI2439	ko01212
K09478	UNI2439	ko01100
K09478	UNI2439	ko00280
K09481	OCG01568	ko04141
K09481	OCG01568	ko05110
K09481	OCG01568	ko04145
K09481	OCG01568	ko03060
K09481	UNI0344	ko04141
K09481	UNI0344	ko05110
K09481	UNI0344	ko04145
K09481	UNI0344	ko03060
K09484	OCG04152	ko01100
K09484	OCG04152	ko00400
K09486	UNI6059	ko04141
K09518	OCG00880	ko04141
K09521	OCG00506	ko04141
K09523	OCG08548	ko04141
K09523	OCG08548	ko05164
K09540	UNI6003	ko04141
K09540	UNI6003	ko03060
K09540	OCG08505	ko04141
K09540	OCG08505	ko03060
K09540	OCG02875	ko04141
K09540	OCG02875	ko03060
K09553	OCG00641	ko05020
K09554	OCG08393	ko04151
K09554	OCG02815	ko04151
K09561	OCG06048	ko04141
K09561	OCG06048	ko04120
K09562	OCG02878	ko04141
K09562	OCG06768	ko04141
K09567	OCG08272	ko03040
K09578	OCG00386	ko04622
K09584	OCG08549	ko04141
K09647	OCG01732	ko03060
K09648	OCG04027	ko03060
K09658	OCG01964	ko00510
K09658	OCG01964	ko01100
K09658	OCG01964	ko00563
K09659	OCG03166	ko00510
K09659	OCG03166	ko01100
K09659	OCG01379	ko00510
K09659	OCG01379	ko01100
K09659	OCG01668	ko00510
K09659	OCG01668	ko01100
K09667	OCG11184	ko00514
K09667	OCG11184	ko04931
K09667	UNI0988	ko00514
K09667	UNI0988	ko04931
K09680	OCG00722	ko00770
K09680	OCG00722	ko01100
K09680	OCG00722	ko01240
K09827	OCG00584	ko01110
K09827	OCG00584	ko00100
K09827	OCG00584	ko01100
K09827	OCG02730	ko01110
K09827	OCG02730	ko00100
K09827	OCG02730	ko01100
K09827	OCG07902	ko01110
K09827	OCG07902	ko00100
K09827	OCG07902	ko01100
K09829	OCG00517	ko01110
K09829	OCG00517	ko01100
K09829	OCG00517	ko00100
K09831	OCG00294	ko01100
K09831	OCG00294	ko01110
K09831	OCG00294	ko00100
K09880	OCG01828	ko00270
K09880	OCG01828	ko01100
K10088	OCG09180	ko04141
K10089	OCG02425	ko04145
K10089	OCG02425	ko05132
K10089	OCG02425	ko04142
K10134	OCG06845	ko04115
K10245	OCG00716	ko01110
K10245	OCG00716	ko01212
K10245	OCG00716	ko00062
K10245	OCG00716	ko01040
K10245	OCG00716	ko01100
K10246	OCG05312	ko01040
K10246	OCG05312	ko01110
K10246	OCG05312	ko01212
K10246	OCG05312	ko01100
K10246	OCG05312	ko00062
K10246	OCG00274	ko01040
K10246	OCG00274	ko01110
K10246	OCG00274	ko01212
K10246	OCG00274	ko01100
K10246	OCG00274	ko00062
K10251	OCG00213	ko01040
K10251	OCG00213	ko00140
K10251	OCG00213	ko01100
K10251	OCG00213	ko01212
K10251	OCG00213	ko00062
K10251	OCG00213	ko01110
K10256	OCG03591	ko01212
K10256	OCG03591	ko01040
K10256	OCG03591	ko01100
K10256	OCG00464	ko01212
K10256	OCG00464	ko01040
K10256	OCG00464	ko01100
K10258	OCG01406	ko00062
K10258	OCG01406	ko01110
K10258	OCG01406	ko01212
K10258	OCG01406	ko01100
K10258	OCG01406	ko01040
K10258	OCG07274	ko00062
K10258	OCG07274	ko01110
K10258	OCG07274	ko01212
K10258	OCG07274	ko01100
K10258	OCG07274	ko01040
K10259	OCG06782	ko04111
K10259	OCG06782	ko04120
K10259	OCG03122	ko04111
K10259	OCG03122	ko04120
K10356	OCG02134	ko05130
K10356	OCG01025	ko05130
K10357	OCG00492	ko05130
K10364	OCG04176	ko04144
K10364	OCG02729	ko04144
K10364	OCG06757	ko04144
K10365	OCG00402	ko04144
K10389	OCG01280	ko05165
K10389	OCG03065	ko05165
K10389	OCG07962	ko05165
K10396	OCG08764	ko05022
K10396	OCG08764	ko05012
K10396	OCG08764	ko04144
K10396	OCG08764	ko05016
K10396	OCG08764	ko05020
K10396	OCG08764	ko04728
K10396	OCG08764	ko05223
K10396	OCG08764	ko05014
K10396	OCG08764	ko05010
K10396	OCG08764	ko05132
K10413	OCG01716	ko04145
K10413	OCG01716	ko04962
K10413	OCG01716	ko05132
K10413	UNI0560	ko04145
K10413	UNI0560	ko04962
K10413	UNI0560	ko05132
K10415	OCG09031	ko05132
K10415	OCG09031	ko04962
K10415	OCG09031	ko04145
K10416	OCG09482	ko05132
K10416	OCG09482	ko04962
K10416	OCG09482	ko04145
K10418	OCG01606	ko04962
K10418	OCG01606	ko05132
K10419	OCG08806	ko05132
K10426	OCG05873	ko05016
K10426	OCG05873	ko04962
K10426	OCG05873	ko05132
K10426	OCG05873	ko05022
K10426	OCG05873	ko05014
K10426	OCG09100	ko05016
K10426	OCG09100	ko04962
K10426	OCG09100	ko05132
K10426	OCG09100	ko05022
K10426	OCG09100	ko05014
K10427	OCG00225	ko05022
K10427	OCG00225	ko05014
K10427	OCG00225	ko05132
K10427	OCG00225	ko05016
K10427	OCG00225	ko04962
K10427	OCG09515	ko05022
K10427	OCG09515	ko05014
K10427	OCG09515	ko05132
K10427	OCG09515	ko05016
K10427	OCG09515	ko04962
K10427	OCG09903	ko05022
K10427	OCG09903	ko05014
K10427	OCG09903	ko05132
K10427	OCG09903	ko05016
K10427	OCG09903	ko04962
K10428	OCG08849	ko05014
K10428	OCG08849	ko05022
K10428	OCG08849	ko05016
K10428	OCG08849	ko05132
K10428	OCG08849	ko04962
K10437	OCG02253	ko00643
K10437	OCG02253	ko01100
K10437	OCG02253	ko01120
K10437	OCG02253	ko00360
K10524	OCG01595	ko00760
K10524	OCG01595	ko01100
K10563	OCG03378	ko03410
K10570	OCG05390	ko03420
K10570	OCG05390	ko04120
K10570	UNI6785	ko03420
K10570	UNI6785	ko04120
K10570	OCG03953	ko03420
K10570	OCG03953	ko04120
K10572	OCG09391	ko00562
K10572	OCG09391	ko04070
K10572	OCG09391	ko01100
K10572	UNI0395	ko00562
K10572	UNI0395	ko04070
K10572	UNI0395	ko01100
K10573	OCG00394	ko04120
K10575	OCG08307	ko05012
K10575	OCG08307	ko04141
K10575	OCG08307	ko05022
K10575	OCG08307	ko04120
K10576	OCG00980	ko04120
K10577	OCG00491	ko04064
K10577	OCG00491	ko05206
K10577	OCG00491	ko04120
K10577	OCG00491	ko03013
K10578	OCG07731	ko05012
K10578	OCG07731	ko04120
K10578	OCG07731	ko05022
K10578	OCG07731	ko04141
K10579	OCG03233	ko04120
K10579	OCG04061	ko04120
K10580	OCG00625	ko04120
K10580	OCG00625	ko05131
K10580	OCG00625	ko04624
K10590	OCG09034	ko04120
K10590	OCG02729	ko04120
K10591	OCG01034	ko04144
K10591	OCG01034	ko04011
K10591	OCG01034	ko05169
K10591	OCG01034	ko04120
K10591	OCG01034	ko04530
K10592	OCG09064	ko04120
K10592	UNI5707	ko04120
K10592	OCG03747	ko04120
K10592	OCG06712	ko04120
K10597	OCG01072	ko04120
K10597	OCG01072	ko04141
K10598	OCG08377	ko04120
K10599	OCG03690	ko04120
K10599	OCG03690	ko03040
K10599	OCG08067	ko04120
K10599	OCG08067	ko03040
K10601	OCG06773	ko04141
K10601	OCG06773	ko04120
K10610	OCG08381	ko05203
K10610	OCG08381	ko05170
K10610	OCG08381	ko05161
K10610	OCG08381	ko04120
K10610	OCG08381	ko03420
K10632	OCG02850	ko04014
K10643	OCG07234	ko03018
K10643	OCG02925	ko03018
K10661	OCG07138	ko04141
K10661	OCG02533	ko04141
K10661	OCG09937	ko04141
K10684	OCG00733	ko04120
K10684	OCG01684	ko04120
K10685	OCG00456	ko04120
K10686	OCG01405	ko04120
K10686	OCG11182	ko04120
K10703	OCG00614	ko01100
K10703	OCG00614	ko01110
K10703	OCG00614	ko00062
K10703	OCG00614	ko01212
K10703	OCG00614	ko01040
K10703	OCG04427	ko01100
K10703	OCG04427	ko01110
K10703	OCG04427	ko00062
K10703	OCG04427	ko01212
K10703	OCG04427	ko01040
K10704	OCG01450	ko04624
K10704	OCG01450	ko05131
K10706	OCG03744	ko05014
K10706	UNI2440	ko05014
K10706	OCG08382	ko05014
K10706	UNI4098	ko05014
K10739	OCG02955	ko03440
K10739	OCG02955	ko03430
K10739	OCG02955	ko03460
K10739	OCG02955	ko03420
K10739	OCG02955	ko03030
K10739	OCG07449	ko03440
K10739	OCG07449	ko03430
K10739	OCG07449	ko03460
K10739	OCG07449	ko03420
K10739	OCG07449	ko03030
K10740	OCG08340	ko03030
K10740	OCG08340	ko03460
K10740	OCG08340	ko03440
K10740	OCG08340	ko03420
K10740	OCG08340	ko03430
K10740	OCG03263	ko03030
K10740	OCG03263	ko03460
K10740	OCG03263	ko03440
K10740	OCG03263	ko03420
K10740	OCG03263	ko03430
K10742	OCG01527	ko03030
K10743	OCG00145	ko03030
K10744	OCG08422	ko03030
K10745	OCG04174	ko03030
K10745	OCG07079	ko03030
K10746	OCG01339	ko03430
K10747	OCG09166	ko03030
K10747	OCG09166	ko03420
K10747	OCG09166	ko03430
K10747	OCG09166	ko03410
K10747	OCG01235	ko03030
K10747	OCG01235	ko03420
K10747	OCG01235	ko03430
K10747	OCG01235	ko03410
K10747	UNI5042	ko03030
K10747	UNI5042	ko03420
K10747	UNI5042	ko03430
K10747	UNI5042	ko03410
K10752	OCG01983	ko04218
K10752	OCG03038	ko04218
K10752	OCG00201	ko04218
K10754	OCG01115	ko03420
K10754	OCG01115	ko03030
K10754	OCG01115	ko03430
K10755	OCG00381	ko03030
K10755	OCG00381	ko03430
K10755	OCG00381	ko03420
K10755	OCG00516	ko03030
K10755	OCG00516	ko03430
K10755	OCG00516	ko03420
K10756	OCG03759	ko03420
K10756	OCG03759	ko03030
K10756	OCG03759	ko03430
K10756	OCG01273	ko03420
K10756	OCG01273	ko03030
K10756	OCG01273	ko03430
K10756	OCG02940	ko03420
K10756	OCG02940	ko03030
K10756	OCG02940	ko03430
K10772	OCG02294	ko03410
K10772	OCG07905	ko03410
K10772	OCG00736	ko03410
K10773	OCG08768	ko03410
K10773	OCG08869	ko03410
K10773	OCG03939	ko03410
K10777	OCG02473	ko03450
K10807	OCG00034	ko00240
K10807	OCG00034	ko00983
K10807	OCG00034	ko01100
K10807	OCG00034	ko00230
K10807	OCG00034	ko00480
K10808	OCG00069	ko00230
K10808	OCG00069	ko04115
K10808	OCG00069	ko00240
K10808	OCG00069	ko01100
K10808	OCG00069	ko00983
K10808	OCG00069	ko00480
K10838	OCG10036	ko03420
K10838	OCG09094	ko03420
K10838	OCG03587	ko03420
K10838	OCG06024	ko03420
K10838	OCG10068	ko03420
K10839	OCG08646	ko03420
K10839	OCG08646	ko04141
K10839	OCG08836	ko03420
K10839	OCG08836	ko04141
K10839	UNI2502	ko03420
K10839	UNI2502	ko04141
K10839	OCG02317	ko03420
K10839	OCG02317	ko04141
K10839	OCG09896	ko03420
K10839	OCG09896	ko04141
K10841	OCG01762	ko03420
K10842	UNI1289	ko03022
K10842	UNI1289	ko03420
K10842	OCG09513	ko03022
K10842	OCG09513	ko03420
K10842	UNI6442	ko03022
K10842	UNI6442	ko03420
K10842	UNI2604	ko03022
K10842	UNI2604	ko03420
K10842	OCG02073	ko03022
K10842	OCG02073	ko03420
K10842	UNI4949	ko03022
K10842	UNI4949	ko03420
K10843	OCG01248	ko03022
K10843	OCG01248	ko03420
K10844	OCG00788	ko03022
K10844	OCG00788	ko03420
K10845	OCG05539	ko03420
K10845	OCG05539	ko03022
K10846	UNI5089	ko03420
K10846	OCG07452	ko03420
K10846	UNI1424	ko03420
K10846	OCG03597	ko03420
K10847	OCG01047	ko03420
K10847	OCG01047	ko01524
K10848	UNI3747	ko03420
K10848	UNI3747	ko03460
K10848	OCG00863	ko03420
K10848	OCG00863	ko03460
K10849	OCG00410	ko01524
K10849	OCG00410	ko03460
K10849	OCG00410	ko03420
K10858	OCG00503	ko03460
K10858	OCG00503	ko03430
K10865	OCG01356	ko03440
K10865	OCG01356	ko03450
K10865	OCG01356	ko04218
K10865	UNI4644	ko03440
K10865	UNI4644	ko03450
K10865	UNI4644	ko04218
K10866	OCG09207	ko04218
K10866	OCG09207	ko03450
K10866	OCG09207	ko03440
K10866	OCG01515	ko04218
K10866	OCG01515	ko03450
K10866	OCG01515	ko03440
K10866	OCG09982	ko04218
K10866	OCG09982	ko03450
K10866	OCG09982	ko03440
K10872	OCG04212	ko04113
K10873	OCG07944	ko03440
K10873	UNI3832	ko03440
K10873	OCG02580	ko03440
K10875	OCG00805	ko03440
K10877	OCG01432	ko03440
K10881	OCG00438	ko05020
K10881	OCG00438	ko05022
K10881	OCG00438	ko03050
K10881	OCG00438	ko05010
K10881	OCG00438	ko05169
K10881	OCG00438	ko05012
K10881	OCG00438	ko05017
K10881	OCG00438	ko03440
K10881	OCG00438	ko05014
K10881	OCG00438	ko05016
K10881	OCG07811	ko05020
K10881	OCG07811	ko05022
K10881	OCG07811	ko03050
K10881	OCG07811	ko05010
K10881	OCG07811	ko05169
K10881	OCG07811	ko05012
K10881	OCG07811	ko05017
K10881	OCG07811	ko03440
K10881	OCG07811	ko05014
K10881	OCG07811	ko05016
K10881	OCG05304	ko05020
K10881	OCG05304	ko05022
K10881	OCG05304	ko03050
K10881	OCG05304	ko05010
K10881	OCG05304	ko05169
K10881	OCG05304	ko05012
K10881	OCG05304	ko05017
K10881	OCG05304	ko03440
K10881	OCG05304	ko05014
K10881	OCG05304	ko05016
K10881	OCG06078	ko05020
K10881	OCG06078	ko05022
K10881	OCG06078	ko03050
K10881	OCG06078	ko05010
K10881	OCG06078	ko05169
K10881	OCG06078	ko05012
K10881	OCG06078	ko05017
K10881	OCG06078	ko03440
K10881	OCG06078	ko05014
K10881	OCG06078	ko05016
K10884	OCG07312	ko03450
K10884	OCG02630	ko03450
K10885	OCG06998	ko03450
K10885	OCG08941	ko03450
K10885	OCG04823	ko03450
K10887	OCG02704	ko05340
K10887	OCG02704	ko03450
K10901	OCG03172	ko03440
K10901	OCG03172	ko03460
K10901	OCG07459	ko03440
K10901	OCG07459	ko03460
K10903	OCG08593	ko04218
K10903	OCG07809	ko04218
K10949	OCG00549	ko05110
K10956	OCG01026	ko05110
K10956	OCG01026	ko04141
K10956	OCG01026	ko04145
K10956	OCG01026	ko03060
K10956	UNI3547	ko05110
K10956	UNI3547	ko04141
K10956	UNI3547	ko04145
K10956	UNI3547	ko03060
K10958	OCG05436	ko03440
K10959	OCG06049	ko03440
